Unnamed: 0	title	filepath	neg_caption	neg_image
44931	Two people on their surfboards in rough water.	coco/train2014/COCO_train2014_000000344520.jpg	['Two surfboards on their people in rough water .', 'Two people on their surfboards are riding a wave in calm waters.']	[9537, 9503, 44798]
91476	Surf boarder finding waves in a river designed for surfing.	coco/train2014/COCO_train2014_000000426640.jpg	['Surf river finding waves in a boarder designed for surfing .', 'Surf boarder surfing waves in a river designed for finding .', 'A surfer is riding a wave in a river designed for kayaking.']	[69701, 89488, 91466]
84062	A yellow and blue boat shaped tour bus parked in front of a building.	coco/train2014/COCO_train2014_000000294714.jpg	['A yellow and blue bus shaped tour boat parked in front of a building .', 'A blue and yellow boat shaped tour bus parked in front of a building .', 'A red and green kayak shaped tour bus parked in front of a mountain.']	[23044, 46648, 74221]
103511	a left handed batter awaiting a pitch in a game	coco/train2014/COCO_train2014_000000336541.jpg	['a left handed game awaiting a pitch in a batter', 'A right handed batter awaiting a pitch in a game.']	[95586, 69872, 103512]
48552	a couple of signs are hanging on a wall	coco/train2014/COCO_train2014_000000215450.jpg	['a wall of signs are hanging on a couple', 'Two signs are hanging on a wall, one of them is upside down.']	[1706, 67336, 24716]
49961	Man riding a wave on a surf board.	coco/train2014/COCO_train2014_000000495367.jpg	['Man riding a wave on a board surf .', 'A man is riding a giant wave on a kayak.']	[61775, 86882, 61098]
17922	The back tire of an old style motorcycle is resting in a metal stand. 	coco/val2014/COCO_val2014_000000000073.jpg	"['an old style motorcycle of the back tire is resting in a metal stand. ', 'The back stand of an old style motorcycle is resting in a metal tire .', 'The old tire of an back style motorcycle is resting in a metal stand .', ""A vintage motorcycle's front tire is balanced on a wooden block.""]"	[16461, 46384, 100824]
5299	A plane landing on a runway, in the middle of the day.	coco/val2014/COCO_val2014_000000022797.jpg	['A plane middle on a runway , in the landing of the day .', 'A plane taking off from a runway, in the middle of the night.']	[89942, 14321, 83006]
4377	A man watching sports on his laptop. 	coco/val2014/COCO_val2014_000000179415.jpg	['A laptop watching sports on his man .', 'A man is watching a game on his phone while his cat is sleeping on his laptop.']	[25173, 68957, 71921]
14675	A hot dog with condiments  on some bread.	coco/val2014/COCO_val2014_000000572790.jpg	['A hot bread with condiments   on some dog .', 'A hot dog with ketchup and mustard on some bread.']	[58788, 28014, 87491]
94688	One man wearing glasses and one wearing sunglasses hold cell phones.	coco/train2014/COCO_train2014_000000093384.jpg	['One man wearing glasses and cell wearing sunglasses hold one phones .', 'One man wearing glasses and one wearing phones hold cell sunglasses .', 'Two men wearing sunglasses hold cell phones while one wears glasses.']	[107475, 97232, 12559]
69776	Two boys are at the wooden table with a pizza. 	coco/train2014/COCO_train2014_000000157989.jpg	['Two boys are at the wooden pizza with a table .', 'Two boys are at a metal table with a slice of cake.']	[88709, 5706, 69782]
83181	a pic stitch of a black cat sitting on shoes. 	coco/train2014/COCO_train2014_000000210425.jpg	['a black cat of a pic stitch sitting on shoes. ', 'a stitch pic of a black cat sitting on shoes .', 'A black cat is sitting on a pair of sneakers while a child is playing with a ball.']	[68313, 101079, 78330]
42607	The train travels over the river by bridge.	coco/train2014/COCO_train2014_000000393294.jpg	['The train travels over the bridge by river .', 'The train travels under the bridge by river.']	[12159, 79281, 81228]
45167	A dog sits next to a person with his laptop on his lap. 	coco/train2014/COCO_train2014_000000434275.jpg	"['A dog sits next to a lap with his laptop on his person .', ""A dog sits on a person's lap while they are typing on their laptop.""]"	[18197, 77842, 25484]
42454	A traffic light reads red against the cloudy sky.	coco/train2014/COCO_train2014_000000469816.jpg	['the cloudy sky reads red against a traffic light.', 'A traffic sky reads red against the cloudy light .', 'A traffic light reads cloudy against the red sky .', 'A traffic light glows green against the gloomy sky.']	[51381, 56347, 6831]
8271	An old blue car with a surfboard on top	coco/val2014/COCO_val2014_000000068852.jpg	['An old blue surfboard with a car on top', 'An blue old car with a surfboard on top', 'A vintage red car with a kayak on top']	[82233, 72082, 40421]
31454	A bathroom sink, mirror, soap, and paper towels	coco/train2014/COCO_train2014_000000408465.jpg	['A soap sink , mirror , bathroom , and paper towels', 'A kitchen sink, stove, utensils, and sponge.']	[2241, 75068, 62103]
96228	A woman with ski's that is standing in the snow.	coco/train2014/COCO_train2014_000000438492.jpg	"[""A ski with woman 's that is standing in the snow ."", 'A woman is skiing down a mountain while her dog is standing in the snow.']"	[103332, 63712, 4893]
83907	A cat is next to a green folding bicycle.	coco/train2014/COCO_train2014_000000340539.jpg	['A bicycle is next to a green folding cat .', 'A cat is green to a next folding bicycle .', 'A cat is next to a red folding bicycle.']	[77063, 20100, 61141]
20836	A bathroom with several towels and a pink wastebasket. 	coco/val2014/COCO_val2014_000000246613.jpg	['A wastebasket with several towels and a pink bathroom .', 'A bathroom with pink towels and a several wastebasket .', 'A bathroom with several towels and a blue wastebasket.']	[54287, 88919, 104767]
87903	a bathroom with a silver mirror above a white sink with a wood countertop	coco/train2014/COCO_train2014_000000468417.jpg	['a bathroom with a silver mirror above a wood countertop with a white sink', 'a bathroom with a sink mirror above a white silver with a wood countertop', 'A bathroom with a gold mirror above a black sink with a stone countertop.']	[66096, 77988, 9017]
101394	A guy is grilling hot dog buns on his grill.	coco/train2014/COCO_train2014_000000162163.jpg	['A grill is grilling hot dog buns on his guy .', 'A man is grilling steaks on his grill while his friend is cooking hot dog buns.']	[38085, 91435, 99372]
22579	A red and silver coast guard boat sailing in the water	coco/val2014/COCO_val2014_000000516727.jpg	['A red and silver coast guard boat water in the sailing', 'A blue and gold coast guard boat sailing in the water.']	[42730, 42317, 22578]
4572	The giraffes are grouped together on the desert plane. 	coco/val2014/COCO_val2014_000000147027.jpg	['The giraffes are grouped together on the plane desert .', 'The zebras are grouped together on the savannah.']	[92941, 15793, 64238]
45746	A high shot of many people standing in an airport. 	coco/train2014/COCO_train2014_000000020251.jpg	['A high airport of many people standing in an shot .', 'A many shot of high people standing in an airport .', 'A low shot of a few people sitting in a train station.']	[101154, 74436, 16722]
56479	a black and white cat sitting on a mattress	coco/train2014/COCO_train2014_000000446604.jpg	['a black and white mattress sitting on a cat', 'a white and black cat sitting on a mattress', 'A black and white cat is lounging on a bed while a toddler is playing with a ball.']	[56483, 69737, 65270]
14406	A street sign pointing towards Guadalajara next to a building.	coco/val2014/COCO_val2014_000000325391.jpg	['A building sign pointing towards Guadalajara next to a street .', 'A street sign pointing towards Mexico City next to a skyscraper.']	[54479, 46595, 91051]
79008	a bath room with a toilet and a child on the toilet	coco/train2014/COCO_train2014_000000208754.jpg	['a child room with a toilet and a bath on the toilet', 'A child is brushing their teeth while a parent is washing their hands in the bathroom.']	[84905, 31488, 79009]
57285	An airplane flying in the air and a jet parked.	coco/train2014/COCO_train2014_000000550104.jpg	['An air flying in the airplane and a jet parked .', 'A jet is taking off while an airplane is parked.']	[91946, 53307, 38470]
16635	A dog sitting in the drivers side of a truck. 	coco/val2014/COCO_val2014_000000030657.jpg	['A side sitting in the drivers dog of a truck .', 'A dog is sitting in the passenger seat of a truck while its owner is driving.']	[81256, 20305, 97778]
2819	A beautiful home which is left with the door open to beautiful scenery.	coco/val2014/COCO_val2014_000000224740.jpg	['A beautiful scenery which is left with the door open to beautiful home .', 'A beautiful home which is left with the door beautiful to open scenery .', 'A beautiful home which is left with the door open to a beautiful garden.']	[80749, 2827, 43113]
109289	Three young men pose for the camera holding a decorated surf board.	coco/train2014/COCO_train2014_000000447084.jpg	['a decorated surf board pose for the camera holding three young men.', 'Three young men pose for the board holding a decorated surf camera .', 'Three young men pose for the camera holding a decorated kayak.']	[109286, 18388, 90690]
69914	An open white refrigerator sits on a patch of grass between the street and the sidewalk.	coco/train2014/COCO_train2014_000000132081.jpg	['An open white sidewalk sits on a patch of grass between the street and the refrigerator .', 'An white open refrigerator sits on a patch of grass between the street and the sidewalk .', 'A blue refrigerator stands on a beach between the ocean and a sandcastle.']	[10415, 2928, 69775]
67021	Book shelves filled with books and teddy bears.	coco/train2014/COCO_train2014_000000156120.jpg	['Book bears filled with books and teddy shelves .', 'Book shelves filled with teddy bears and books.']	[88677, 83726, 37304]
34595	Two giraffe standing next to a  very tall tree.	coco/train2014/COCO_train2014_000000279511.jpg	['Two tree standing next to a   very tall giraffe .', 'Two giraffe standing very to a   next tall tree .', 'Two giraffes are standing next to a very tall tree, but one of them is wearing a hat.']	[32542, 77152, 6073]
5320	Giraffes and a zebra stand in their fenced-in enclosures.	coco/val2014/COCO_val2014_000000110258.jpg	['giraffes and their fenced-in enclosures in a zebra stand.', 'Giraffes and a stand zebra in their fenced - in enclosures .', 'A giraffe and a zebra stand in their fenced-in enclosures, but the giraffe is now eating a carrot instead of a leaf.']	[6854, 18029, 56367]
83588	A man is nonchalantly riding on a surfboard.	coco/train2014/COCO_train2014_000000021075.jpg	['A surfboard is nonchalantly riding on a man .', 'A man is nonchalantly riding a skateboard.']	[89522, 77685, 6512]
6026	A broken toilet bowl with  a Hello Kitty toilet seat cover.	coco/val2014/COCO_val2014_000000202658.jpg	['a hello kitty toilet seat cover with  a broken toilet bowl.', 'A broken bowl toilet with   a Hello Kitty toilet seat cover .', 'A toilet seat with a Hello Kitty toilet bowl cover.']	[20888, 9755, 95767]
7481	an old fashioned kitchen with pink refrigerator and green stove.	coco/val2014/COCO_val2014_000000206784.jpg	['an old fashioned stove with pink refrigerator and green kitchen .', 'an fashioned old kitchen with pink refrigerator and green stove .', 'A vintage kitchen with a blue refrigerator and a yellow stove.']	[14224, 15683, 90596]
93497	Two men walking with surfboards near the ocean. 	coco/train2014/COCO_train2014_000000347496.jpg	['Two surfboards walking with men near the ocean .', 'Two men are walking with kayaks near a lake.']	[31050, 109105, 2004]
84686	Two men stand in a living room playing a video game.	coco/train2014/COCO_train2014_000000492219.jpg	['two men stand in a video game playing a living room.', 'Two men stand in a living video playing a room game .', 'Two men stand in a garden playing a musical instrument.']	[84687, 16258, 81713]
14154	A man walking down a street with a cell phone up to his ear.  	coco/val2014/COCO_val2014_000000157653.jpg	['A man walking down a ear with a cell phone up to his street .  ', 'A man is walking down a street while talking to a friend on a walkie-talkie.']	[2547, 27444, 90726]
89955	A blonde child feeding a giraffe on its tongue.	coco/train2014/COCO_train2014_000000374211.jpg	['A blonde child feeding a tongue on its giraffe .', 'A brunette child feeding a zebra on its stripes.']	[89956, 106848, 66209]
65007	A bookshelf with a wooden clock on it. 	coco/train2014/COCO_train2014_000000444591.jpg	['A clock with a wooden bookshelf on it .', 'A wooden clock sits on a bookshelf with books.']	[33319, 63001, 63003]
21399	Cluttered computer desk with trash, empty glasses, and medication.	coco/val2014/COCO_val2014_000000371864.jpg	['Cluttered desk computer with trash , empty glasses , and medication .', 'empty computer desk with trash , Cluttered glasses , and medication .', 'A cluttered desk with a computer, empty glasses, and medication.']	[15394, 109214, 14124]
22560	A couple of black cows standing next to a tree.	coco/val2014/COCO_val2014_000000125806.jpg	['A tree of black cows standing next to a couple .', 'Two black cows are standing next to a tree while a third cow is drinking from a nearby pond.']	[62366, 43722, 31742]
59612	This is an old photo of people and a horse-drawn wagon.	coco/train2014/COCO_train2014_000000525513.jpg	['this is a horse-drawn wagon of people and an old photo.', 'This is an old horse of people and a photo - drawn wagon .', 'A group of people are riding a modern car while a horse and carriage driver looks on.']	[7867, 49659, 83395]
43629	A couple of yellow trains parked next to each other near a station.	coco/train2014/COCO_train2014_000000431764.jpg	['A station of yellow trains parked next to each other near a couple .', 'A couple of other trains parked next to each yellow near a station .', 'Two red trains parked next to each other near a station.']	[51504, 50615, 43644]
24333	Hands cutting up a pizza on a serving board.	coco/val2014/COCO_val2014_000000047752.jpg	['Hands cutting up a board on a serving pizza .', 'Hands serving up a pizza on a cutting board .', 'Hands are slicing a pizza on a cutting board.']	[8807, 74745, 91567]
20307	A painted white truck with a flower on it in the street.	coco/val2014/COCO_val2014_000000372037.jpg	['A painted white flower with a truck on it in the street .', 'A painted blue truck with a tree on it drives down the street.']	[78349, 46695, 46705]
82483	A food dish is served in a bowl.	coco/train2014/COCO_train2014_000000231492.jpg	['A dish food is served in a bowl .', 'A bowl is served with a food dish.']	[39867, 72576, 74563]
83971	a bathroom with two toilets and a bunch of toilet paper	coco/train2014/COCO_train2014_000000073680.jpg	['a bunch with two toilets and a bathroom of toilet paper', 'A bathroom with three toilets and a handful of toilet paper.']	[91912, 8238, 80972]
10240	Two men running for a soccer ball on a field.	coco/val2014/COCO_val2014_000000216198.jpg	['Two men running for a field ball on a soccer .', 'Two women kicking a soccer ball on a field.']	[65697, 56870, 23545]
77193	Two giraffes are next to a fence on short grass.	coco/train2014/COCO_train2014_000000380086.jpg	['Two giraffes are next to a grass on short fence .', 'Two giraffes are short to a fence on next grass .', 'Two giraffes are next to a tall tree on lush grass.']	[64315, 86150, 105950]
79128	An animal that is looking at something on the ground.	coco/train2014/COCO_train2014_000000319683.jpg	['An ground that is looking at something on the animal .', 'A bird is looking at a worm on the ground.']	[71240, 62265, 104931]
38314	A man and woman standing in a room with glasses of wine.	coco/train2014/COCO_train2014_000000144817.jpg	['A wine and woman standing in a room with glasses of man .', 'A man and woman are standing in a room with glasses of beer.']	[38316, 39315, 45262]
84890	A man stands alone in a stainless steel and wood kitchen.	coco/train2014/COCO_train2014_000000431014.jpg	['A man stands alone in a stainless kitchen and wood steel .', 'A man is cooking dinner alone in a modern kitchen with a wooden island.']	[61088, 92820, 49242]
61888	A living room with a large entertainment center.	coco/train2014/COCO_train2014_000000382227.jpg	['a large entertainment center with a living room.', 'A entertainment room with a large living center .', 'A living room with a large bookshelf.']	[47351, 99508, 52022]
24102	A large pink bear stands beneath the walk sign on the busy street.	coco/val2014/COCO_val2014_000000384152.jpg	['the walk sign stands beneath a large pink bear on the busy street.', 'A large pink bear stands beneath the walk street on the busy sign .', 'A busy pink bear stands beneath the walk sign on the large street .', 'A large blue bear stands beneath the walk sign on the bustling street.']	[17275, 18548, 24360]
87471	A person in the air on a snowboard above snow with trees behind.	coco/train2014/COCO_train2014_000000467612.jpg	['A person in the snow on a snowboard above air with trees behind .', 'A person is snowboarding down a mountain while trees are behind.']	[100334, 34010, 70650]
81195	A man and three children standing on stairs.	coco/train2014/COCO_train2014_000000339498.jpg	['A man and three stairs standing on children .', 'Four children are standing on stairs while a man is sitting on a couch.']	[77133, 17393, 23875]
85390	A woman jockey is on a black horse.	coco/train2014/COCO_train2014_000000088845.jpg	['a black horse is on a woman jockey.', 'A horse jockey is on a black woman .', 'A woman jockey is on a brown horse.']	[73532, 29734, 85393]
26435	A portrait of a banana split in a plastic bowl.	coco/val2014/COCO_val2014_000000139260.jpg	['a portrait of a plastic bowl in a banana split.', 'A portrait of a banana bowl in a plastic split .', 'A banana split is arranged on a wooden board while a spoon is placed next to it.']	[74515, 1144, 108242]
81059	A late nineteenth  century woman bathing her sons.	coco/train2014/COCO_train2014_000000534292.jpg	['A late nineteenth   woman century bathing her sons .', 'A nineteenth late   century woman bathing her sons .', 'A nineteenth century woman is bathing her puppies.']	[29513, 81195, 14176]
8189	A plate with eggs, bacon, toast and tomatoes.	coco/val2014/COCO_val2014_000000391891.jpg	['A plate with eggs , toast , bacon and tomatoes .', 'A plate with tomatoes , bacon , toast and eggs .', 'A plate with toast, eggs, bacon, and tomatoes.']	[88820, 38304, 109243]
101563	A baseball player that is swinging his baseball bat. 	coco/train2014/COCO_train2014_000000285220.jpg	['his baseball bat that is swinging a baseball player. ', 'A player baseball that is swinging his baseball bat .', 'A baseball player is swinging his bat while his teammate is catching the ball.']	[101564, 101562, 73832]
33222	A group of three girls that are standing in the grass.	coco/train2014/COCO_train2014_000000112720.jpg	['A grass of three girls that are standing in the group .', 'Three girls are standing in a field of flowers.']	[51064, 95268, 32898]
56036	A crowd of people in the street with people flying kites.	coco/train2014/COCO_train2014_000000518774.jpg	['A street of people in the crowd with people flying kites .', 'A crowd of kites in the street with people flying people .', 'A crowd of people in the street with birds flying kites.']	[56037, 106503, 32217]
101699	The person is standing beside of the table with wine glasses.	coco/train2014/COCO_train2014_000000407173.jpg	['The wine is standing beside of the table with person glasses .', 'The person is standing beside a table with wine glasses, but now they are holding a book instead of a laptop.']	[102586, 11958, 97709]
100807	The modern church has a clock on it's steeple.	coco/train2014/COCO_train2014_000000375737.jpg	"[""The modern clock has a church on it 's steeple ."", ""The steeple church has a clock on it 's modern ."", 'The modern church has a clock on its spire.']"	[74830, 13407, 2158]
94119	A yellow truck that is parked by a pile of dirt.	coco/train2014/COCO_train2014_000000219544.jpg	['A yellow truck that is parked by a dirt of pile .', 'A blue truck that is parked by a pile of leaves.']	[52598, 40687, 42702]
58691	Lots of food is displayed in dishes on the table.	coco/train2014/COCO_train2014_000000372172.jpg	['Lots of table is displayed in dishes on the food .', 'dishes of food is displayed in Lots on the table .', 'Lots of food is displayed on the table, but the dishes are empty.']	[100685, 63051, 54160]
73431	A patio table with umbrella is in a back yard.	coco/train2014/COCO_train2014_000000187659.jpg	['a back yard with umbrella is in a patio table.', 'A patio table with yard is in a back umbrella .', 'A patio table with parasol is in a front yard.']	[40767, 79174, 41163]
48324	A white toilet sitting in a stone room next to lumber.	coco/train2014/COCO_train2014_000000309382.jpg	['a stone room sitting in a white toilet next to lumber.', 'A white toilet sitting in a room stone next to lumber .', 'A next toilet sitting in a stone room white to lumber .', 'A toilet made of marble sits in a modern bathroom next to a stack of wood.']	[35425, 54266, 32439]
90003	Red fire hydrant stands above lawn area next to building.	coco/train2014/COCO_train2014_000000291560.jpg	['Red lawn hydrant stands above fire area next to building .', 'hydrant fire Red stands above lawn area next to building .', 'A red fire hydrant towers over a green lawn next to a blue building.']	[25400, 103946, 9840]
76650	a two people  making pizza in a competition 	coco/train2014/COCO_train2014_000000461695.jpg	['a two people   making competition in a pizza', 'Two chefs are competing to make pizza while a third person is judging their creations.']	[76651, 76652, 23563]
68557	Men and teenage boys conversing in the snow while standing on skis.	coco/train2014/COCO_train2014_000000123892.jpg	['snow and teenage boys conversing in the Men while standing on skis .', 'Men and teenage skis conversing in the snow while standing on boys .', 'Men and teenage boys standing in the snow while conversing on skis .', 'Men and teenage girls conversing in the snow while standing on skis.']	[61577, 68593, 81444]
12138	Street name and speed limit signs on a common pole.	coco/val2014/COCO_val2014_000000389811.jpg	['street name and a common pole on speed limit signs.', 'pole name and speed limit signs on a common Street .', 'A street sign and a speed limit sign are on a pole, but the street sign is now on the right side of the pole and the speed limit sign is on the left.']	[20982, 21036, 35648]
32874	A full view of a city with people walking. 	coco/train2014/COCO_train2014_000000472344.jpg	['A full city of a view with people walking .', 'A full view of a city with people running.']	[99086, 94267, 32873]
42329	The bathroom is dark, dirty, and the mirror looks broken. 	coco/train2014/COCO_train2014_000000308096.jpg	"['The mirror is dark , dirty , and the bathroom looks broken .', 'The bathroom is dirty , dark , and the mirror looks broken .', ""The bathroom is clean, bright, and the mirror reflects a person's smile.""]"	[70132, 42330, 54265]
54784	A man flying through the air while riding skis.	coco/train2014/COCO_train2014_000000056506.jpg	['A air flying through the man while riding skis .', 'A man riding through the air while flying skis .', 'A man is skiing through the air while riding a skateboard.']	[54710, 7178, 58735]
61077	A group of people at a wine tasting event.	coco/train2014/COCO_train2014_000000426300.jpg	['A wine of people at a group tasting event .', 'A group of people are tasting wine while one person is pouring a glass.']	[98699, 47248, 23743]
12067	A lighted intersection with a home on the corner.	coco/val2014/COCO_val2014_000000216457.jpg	['A lighted corner with a home on the intersection .', 'A lit home is on the corner of a dark intersection.']	[12066, 337, 92660]
87377	Group of skiers in blue jackets going down the side of a mountain. 	coco/train2014/COCO_train2014_000000119244.jpg	['Group of skiers in blue jackets going down the mountain of a side .', 'Group of jackets in blue skiers going down the side of a mountain .', 'A group of skiers in red jackets are going up the side of a mountain.']	[87376, 87378, 24240]
71141	A man rides a motorcycle towards a bus in the street	coco/train2014/COCO_train2014_000000255418.jpg	['A man rides a street towards a bus in the motorcycle', 'A man rides a bicycle towards a train in the street.']	[94834, 40510, 92]
27553	a white toilet in a black counter bathroom	coco/val2014/COCO_val2014_000000389804.jpg	['a black counter bathroom in a white toilet', 'a white bathroom in a black counter toilet', 'a black toilet in a white counter bathroom', 'A white toilet is in a black bathroom with a sink.']	[9034, 107693, 26823]
9926	A rocking chair with a cat walking past.	coco/val2014/COCO_val2014_000000540928.jpg	['A rocking cat with a chair walking past .', 'A walking chair with a cat rocking past .', 'A cat is walking past a rocking chair with a person sitting in it.']	[107795, 40693, 95053]
62228	A sheep standing in the grass with something on its ears. 	coco/train2014/COCO_train2014_000000002178.jpg	['A something standing in the grass with sheep on its ears .', 'A sheep is wearing a hat while standing in the grass.']	[61344, 2373, 85098]
33717	Large buildings and people walking on the sidewalk.	coco/train2014/COCO_train2014_000000573775.jpg	['Large people and buildings walking on the sidewalk .', 'A small car is parked on the sidewalk as people walk past tall skyscrapers.']	[88060, 76164, 104855]
106059	Four people are standing around the parking meter on the sidewalk. 	coco/train2014/COCO_train2014_000000288828.jpg	['Four people are standing around the parking sidewalk on the meter .', 'Four people are standing around a parking sign on a busy street.']	[106060, 91872, 100996]
43976	a close up of a child eating something at a table	coco/train2014/COCO_train2014_000000091155.jpg	['a close up of a child eating table at a something', 'A child is eating a sandwich while her parent is typing on a phone.']	[44024, 53821, 42978]
21320	Two men are surfing on a wave in the ocean.	coco/val2014/COCO_val2014_000000161635.jpg	['Two men are surfing on a ocean in the wave .', 'Two men are surfing on a wave while their dog is swimming in the ocean.']	[47975, 50946, 35101]
77249	Green and black train being cleaned by some people.	coco/train2014/COCO_train2014_000000525163.jpg	['black and Green train being cleaned by some people .', 'A green and black train is being cleaned by some people while a different train is passing in the distance.']	[52525, 31640, 99994]
80935	A man and woman taking a selfie in front of a restroom mirror.	coco/train2014/COCO_train2014_000000291072.jpg	['A man and mirror taking a selfie in front of a restroom woman .', 'A man and woman are taking a selfie in front of a window mirror.']	[62103, 102709, 78976]
43743	A hippopotamus wanders towards a fence with elephants on the other side of it.	coco/train2014/COCO_train2014_000000403336.jpg	['A fence wanders towards a hippopotamus with elephants on the other side of it .', 'A hippopotamus wanders away from a fence with elephants on the other side of it.']	[43771, 43741, 43779]
93815	A villa style house sits behind a bright blue hydrant.	coco/train2014/COCO_train2014_000000269160.jpg	['A villa house style sits behind a bright blue hydrant .', 'A villa style house sits behind a bright hydrant blue .', 'A modern style house sits in front of a vibrant green fire hydrant.']	[101027, 1540, 85085]
26974	A blue train at a station with people on the tracks	coco/val2014/COCO_val2014_000000028246.jpg	['A blue station at a train with people on the tracks', 'A blue train at a station with tracks on the people', 'A red train at a station with people on the platform.']	[82152, 15801, 63150]
56719	A boy on a skateboard in two different positions	coco/train2014/COCO_train2014_000000549114.jpg	['A skateboard on a boy in two different positions', 'A boy on a skateboard is in mid-air while his friend is watching from the ground.']	[93407, 45878, 56741]
38945	A large selection of doughnuts arranged in cardboard boxes.	coco/train2014/COCO_train2014_000000106440.jpg	['A large cardboard of doughnuts arranged in selection boxes .', 'A large selection of boxes arranged in cardboard doughnuts .', 'A small selection of doughnuts arranged in a cardboard box.']	[47927, 101396, 96340]
108239	A group of soccer players chase a soccer ball on a soccer field.	coco/train2014/COCO_train2014_000000565360.jpg	['a group of soccer players chase a soccer field on a soccer ball.', 'A group of soccer players chase a ball soccer on a soccer field .', 'A group of soccer players chase a soccer ball on a basketball court.']	[13206, 25777, 83634]
96901	A German plane parked in a country field.	coco/train2014/COCO_train2014_000000058563.jpg	['a country field parked in a german plane.', 'A German country parked in a plane field .', 'A Japanese plane parked in a mountain range.']	[106791, 30543, 14294]
70649	Many people in the snow watching and waiting with snowboarding and skiing equipment.	coco/train2014/COCO_train2014_000000229583.jpg	['Many people in the skiing watching and waiting with snowboarding and snow equipment .', 'Many people in the snow waiting and watching with snowboarding and skiing equipment .', 'Several tourists are eagerly waiting with skis and snowboards while enjoying the snowy landscape.']	[70582, 54847, 40343]
88852	A woman walking and talking on a phone as her foot slides out of shoe.	coco/train2014/COCO_train2014_000000184805.jpg	['A woman walking and talking on a foot as her phone slides out of shoe .', 'A woman talking and walking on a phone as her foot slides out of shoe .', 'A woman is walking and talking on a phone while her foot slides out of a shoe.']	[30820, 89601, 89751]
13794	A beach covered in lots of people standing around a beach.	coco/val2014/COCO_val2014_000000466585.jpg	['A beach covered in people of lots standing around a beach .', 'A beach covered in a few people standing around a small beach.']	[68056, 105108, 38998]
23208	A man is looking out the window at the airplanes.	coco/val2014/COCO_val2014_000000516984.jpg	['A window is looking out the man at the airplanes .', 'A man is looking out the window at the birds.']	[75103, 103828, 62199]
63512	People riding on the backs of lavishly decorated elephants	coco/train2014/COCO_train2014_000000046149.jpg	['backs riding on the People of lavishly decorated elephants', 'People riding on the backs of colorfully decorated turtles']	[63429, 63514, 16697]
83305	A girl in a bathing suit with a pink umbrella.	coco/train2014/COCO_train2014_000000000036.jpg	['a girl in a pink umbrella with a bathing suit.', 'A umbrella in a bathing suit with a pink girl .', 'A girl in a pink bathing suit holds an umbrella while walking on a beach.']	[83032, 53606, 50739]
253	A cat perches on top of an entertainment center in front of a TV.	coco/val2014/COCO_val2014_000000025560.jpg	['A TV perches on top of an entertainment center in front of a cat .', 'A cat perches on top of a bookshelf in front of a window.']	[71387, 2486, 79343]
22203	A tennis player ready to receive tennis ball in front of a crowd.	coco/val2014/COCO_val2014_000000285967.jpg	['A tennis player ready to receive tennis ball in crowd of a front .', 'A tennis player is ready to hit a tennis ball in front of a crowd while a referee is watching.']	[22202, 52069, 76791]
12053	Two jets are sitting in a grassy area beside little red remote control planes.	coco/val2014/COCO_val2014_000000424445.jpg	['two jets are sitting in little red remote control planes beside a grassy area.', 'Two jets are sitting in a grassy control beside little red remote area planes .', 'Two planes are sitting in a grassy area beside little red remote control jets .', 'Two jets are sitting in a grassy area beside remote red little control planes .', 'Two jets are sitting in a grassy area beside little blue remote control planes.']	[55305, 78090, 108805]
59243	A Capital Cargo International plane on a runway.	coco/train2014/COCO_train2014_000000275939.jpg	['A Capital Cargo International runway on a plane .', 'A Capital Cargo International plane is taking off from a runway while a small plane is landing.']	[64215, 98883, 74105]
72893	two children in a fake car with a teddy bear	coco/train2014/COCO_train2014_000000537687.jpg	['two children in a teddy bear with a fake car', 'two children in a fake bear with a teddy car', 'Two children are playing with a toy car while a teddy bear looks on.']	[94728, 87296, 15328]
79060	The hood a street motorcycle, that has the Italian color, the number 7 and ALITala on it 	coco/train2014/COCO_train2014_000000285399.jpg	['the hood the italian color, that has a street motorcycle, the number 7 and alitala on it ', 'The street a hood motorcycle , that has the Italian color , the number 7 and ALITala on it', 'A red street motorcycle with the number 7 and ALITala on it speeds down the road.']	[101764, 61, 40425]
21083	An orange cat lies down on top of a sofa. 	coco/val2014/COCO_val2014_000000544590.jpg	['An orange cat lies down on sofa of a top .', 'A blue cat jumps on top of a couch.']	[105027, 35687, 100056]
37439	A ladder is positioned over a toilet for ease of reach.	coco/train2014/COCO_train2014_000000072899.jpg	['A ladder is positioned over a ease for toilet of reach .', 'A ladder is positioned over a sink for ease of reach.']	[74020, 40363, 104732]
84135	A horse is grazing in the brown grass with a bird behind it.	coco/train2014/COCO_train2014_000000359691.jpg	['A grass is grazing in the brown horse with a bird behind it .', 'A bird is perched on a tree branch while a horse grazes in the distance.']	[65229, 103114, 81131]
74189	A city bus stopped at a bus stop	coco/train2014/COCO_train2014_000000137407.jpg	['a bus stop stopped at a city bus', 'A city bus stopped at a bus stop, but the passengers are now standing on the roof.']	[4655, 37402, 20218]
70252	A woman sits on a boat filled with wood.	coco/train2014/COCO_train2014_000000004834.jpg	['A woman sits on a wood filled with boat .', 'A woman sits on a boat filled with fish.']	[93061, 76996, 90137]
